spatial_unit,year,season,crop,target_temporal_granularity,yield_tons_ha,yield_tons_ha_planted,harvested_fraction,area_planted_ha,area_harvested_ha,production_mt,cv_area_planted_pct,cv_area_harvested_pct,cv_production_pct,rain_total_mm,rain_mean_daily_mm,rainy_days_1mm,rainy_days_10mm,heavy_rain_days_20mm,maximum_1day_rainfall_mm,maximum_5day_rainfall_mm,longest_dry_spell_days,wet_day_rainfall_cv,rainfall_onset_date,rainfall_cessation_date,onset_day_of_year,cessation_day_of_year,season_length_days,temperature_mean_c,temperature_maximum_c,temperature_minimum_c,temperature_range_c,growing_degree_days,heat_days_32c,extreme_heat_days_35c,cold_days_10c,target_source,target_source_type,target_geographic_level,predictor_geographic_level,target_definition,target_year,target_season,is_proxy,is_synthetic,is_geographically_assigned,season_definition,yield_consistency_ok,rainfall_source,temperature_source,soil_source,soil_source_version,soil_depth_cm,soil_quality_flag,soil_district_count,soil_ph,soil_ph_sd,soil_organic_carbon,soil_organic_carbon_sd,clay_pct,clay_pct_sd,sand_pct,sand_pct_sd,silt_pct,silt_pct_sd,bulk_density,bulk_density_sd,cation_exchange_capacity,cation_exchange_capacity_sd,elevation_source,data_version,processing_version,predictor_geographic_level_x,predictor_geographic_level_y
Tooro,2018,annual,rice,annual,1.7,1.6755249343832022,0.9914698162729659,3048.0,3022.0,5107.0,,,99.4,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,simsim,annual,0.6,0.29244629244629244,0.028413028413028413,1443.0,41.0,422.0,,,100.0,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,sorghum,annual,1.0,1.0322670764073194,0.45844391674814916,7159.0,3282.0,7390.0,,,46.9,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,soya_beans,annual,0.3,0.46932114882506526,0.5972584856396866,3064.0,1830.0,1438.0,,,49.8,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
Tooro,2018,annual,sweet_potatoes,annual,3.3,2.2265125430398425,0.4048204623708805,24396.0,9876.0,54318.0,,,18.4,1300.6903450811901,3.5635351920032607,216,40,1,20.946760813395183,54.75246445337931,31,0.6668246216096457,2018-03-04,2018-12-17,63,351,289,21.147328767123287,32.89,11.665,9.647881278538812,4068.7749999999996,6,0,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,6,5.7444444444444445,0.2546602675170426,31.425,1.8287138771400089,38.82222222222222,3.3549410769236485,34.72222222222222,2.8573816037816213,26.458333333333332,1.1892925067731086,1.2222222222222223,0.058997802846722465,21.03333333333333,2.316270949416563,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,beans,annual,0.7,0.6301532862042416,0.6074753272205502,14287.0,8679.0,9003.0,,,26.5,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,groundnuts,annual,0.6,0.5314408396946565,0.44732824427480916,41920.0,18752.0,22278.0,,,23.7,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,irish_potatoes,annual,6.6,4.104152484683458,0.3587474472430225,1469.0,527.0,6029.0,,,69.4,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,maize,annual,2.1,1.3070926000808734,0.2193449251920744,61825.0,13561.0,80811.0,,,22.5,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,millet,annual,0.7,0.6782904873895061,0.8550806909415295,12331.0,10544.0,8364.0,,,58.0,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,rice,annual,1.2,1.1934515688949523,0.8843110504774898,3665.0,3241.0,4374.0,,,51.1,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,simsim,annual,0.2,0.22469467357247905,0.9754140290299891,31278.0,30509.0,7028.0,,,26.4,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,sorghum,annual,0.7,0.59296522221342,0.6544799176107106,25246.0,16523.0,14970.0,,,18.1,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,soya_beans,annual,0.5,0.40181268882175225,0.48217522658610273,1655.0,798.0,665.0,,,38.3,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
West Nile,2018,annual,sweet_potatoes,annual,4.9,4.241811091854419,0.6752166377816291,23080.0,15584.0,97901.0,,,29.8,1378.101045006079,3.775619301386518,201,43,4,25.69434142112732,62.344817101955414,47,0.7099499717935994,2018-03-16,2018-12-16,75,350,276,24.508309931506854,38.5975,15.33625,10.145352739726029,5295.533125000001,83,23,0,AAS2018_Annex4,official_aggregate,sub_region,sub_region,published_official_subregion_yield_over_harvested,2018,annual,False,False,False,published_annual_aggregate_total_and_s2_harvested_area,False,CHIRPS_v2.0_daily_via_ClimateSERV,NASA_POWER_daily,SoilGrids_v2.0,v2.0,30,validated_district_centroid_aggregate,8,5.958333333333334,0.1840893502864543,24.34166666666667,3.084034669271707,37.858333333333334,3.130596575835813,39.25416666666666,1.2982818316088829,22.87916666666667,2.1692063869549965,1.296875,0.030866295122725297,17.964583333333334,2.5937721121643027,not_available,aas-chirps-v1,uganda_crop_model-0.2.0,sub_region,sub_region
